detection_id,reader_uwb_id,tag_id,tag_temperature,distance,Location_name,insert_timestamp
883026,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 18:57:40.200
883027,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 18:57:45.217
883028,abc5-1,54319,45,3.07,OPER_MSE02-1,2022-07-13 18:57:50.233
883030,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 18:58:10.343
883031,abc5-1,54319,44,3.1,OPER_MSE02-1,2022-07-13 18:58:15.373
883032,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 18:58:40.483
883033,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 18:58:45.517
883034,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 18:59:00.580
883035,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 18:59:10.640
883036,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 18:59:15.673
883037,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 18:59:20.690
883038,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 18:59:25.703
883039,abc5-1,54319,-163,3.1,OPER_MSE02-1,2022-07-13 18:59:35.767
883040,abc5-1,54319,45,3.08,OPER_MSE02-1,2022-07-13 18:59:40.783
883042,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:00:00.907
883043,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:00:05.940
883044,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:00:11.063
883046,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:00:41.097
883047,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:00:46.110
883048,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:00:51.143
883049,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:00:56.160
883050,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:01:01.220
883051,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:01:21.283
883052,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:01:26.317
883053,abc5-1,54319,44,3.11,OPER_MSE02-1,2022-07-13 19:01:41.393
883056,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:02:31.630
883057,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:02:41.677
883059,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:03:16.850
883062,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:03:47.007
883064,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:04:02.070
883066,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:04:27.210
883067,abc5-1,54319,44,3.1,OPER_MSE02-1,2022-07-13 19:04:32.227
883069,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:04:52.320
883070,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:04:57.350
883071,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:05:07.400
883073,abc5-1,54319,0,3.05,OPER_MSE02-1,2022-07-13 19:05:37.557
883074,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:05:42.587
883076,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:06:07.697
883078,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:06:22.777
883079,abc5-1,54319,44,3.1,OPER_MSE02-1,2022-07-13 19:06:47.963
883080,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:06:52.917
883082,abc5-1,54319,42,3.11,OPER_MSE02-1,2022-07-13 19:07:07.993
883083,abc5-1,54319,44,3.1,OPER_MSE02-1,2022-07-13 19:07:13.027
883084,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:07:18.057
883085,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:07:33.120
883086,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:07:43.167
883087,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:07:48.197
883088,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:08:03.277
883089,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:08:08.290
883090,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:08:13.323
883091,abc5-1,54319,42,3.11,OPER_MSE02-1,2022-07-13 19:08:18.340
883092,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:08:23.370
883093,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:08:28.387
883094,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:08:38.433
883096,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:08:53.510
883097,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:08:58.543
883098,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:09:03.557
883099,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:09:08.590
883100,abc5-1,54319,0,3.07,OPER_MSE02-1,2022-07-13 19:09:18.637
883101,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:09:28.683
883103,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:09:43.760
883104,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:09:48.793
883106,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:10:08.887
883107,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:10:13.917
883108,abc5-1,54319,0,3.08,OPER_MSE02-1,2022-07-13 19:10:23.980
883109,abc5-1,54319,44,3.1,OPER_MSE02-1,2022-07-13 19:10:28.997
883110,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:10:34.010
883111,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:10:39.060
883112,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:10:44.060
883113,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:10:49.090
883114,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:10:54.107
883115,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:10:59.137
883116,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:11:04.170
883118,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:11:29.293
883120,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:11:39.433
883121,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:11:44.357
883122,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:11:49.387
883123,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:11:54.420
883124,abc5-1,54319,44,3.04,OPER_MSE02-1,2022-07-13 19:12:04.467
883125,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:12:09.483
883126,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:12:14.513
883127,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:12:24.560
883128,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:12:34.607
883129,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:12:44.670
883130,abc5-1,54319,44,3.11,OPER_MSE02-1,2022-07-13 19:12:49.700
883131,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:12:59.733
883133,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:13:24.860
883134,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:13:29.890
883135,abc5-1,54319,44,3.04,OPER_MSE02-1,2022-07-13 19:13:34.907
883136,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:13:39.937
883137,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:13:49.983
883138,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:13:55.000
883139,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:14:00.030
883140,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:14:05.060
883141,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:14:10.077
883142,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:14:15.110
883143,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:14:20.170
883144,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:14:25.157
883145,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:14:30.187
883146,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:14:40.233
883147,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:14:45.250
883148,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:14:50.280
883149,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:14:55.297
883150,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:15:00.330
883151,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:15:10.377
883152,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:15:15.407
883153,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:15:25.453
883154,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:15:30.487
883155,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:15:35.533
883156,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:15:40.533
883157,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:15:45.547
883158,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:15:50.580
883159,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:15:55.593
883160,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:16:00.627
883161,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:16:05.657
883162,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:16:10.673
883163,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:16:20.737
883164,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:16:25.750
883166,abc5-1,54319,44,3.04,OPER_MSE02-1,2022-07-13 19:16:50.877
883167,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:17:00.923
883168,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:17:21.050
883169,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:17:26.050
883170,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:17:31.080
883171,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:17:36.097
883172,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:17:41.143
883173,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:17:46.173
883174,abc5-1,54319,44,3.04,OPER_MSE02-1,2022-07-13 19:17:51.190
883175,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:18:01.220
883176,abc5-1,54319,0,3.09,OPER_MSE02-1,2022-07-13 19:18:11.283
883177,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:18:16.300
883178,abc5-1,54319,44,3.07,OPER_MSE02-1,2022-07-13 19:18:21.330
883179,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:18:26.347
883180,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:18:31.393
883181,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:18:36.393
883182,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:18:41.427
883183,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:18:56.503
883184,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:19:01.520
883185,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:19:06.550
883186,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:19:11.567
883187,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:19:16.597
883188,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:19:21.613
883189,abc5-1,54319,44,3.09,OPER_MSE02-1,2022-07-13 19:19:26.660
883190,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:19:31.690
883191,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:19:36.707
883192,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:19:41.723
883193,abc5-1,54319,0,3.09,OPER_MSE02-1,2022-07-13 19:19:51.770
883194,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:19:56.817
883195,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:20:01.817
883196,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:20:06.833
883197,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:20:11.880
883198,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:20:16.897
883199,abc5-1,54319,44,3.06,OPER_MSE02-1,2022-07-13 19:20:21.943
883200,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:20:31.973
883201,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:20:36.990
883202,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:20:47.053
883203,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:20:57.100
883204,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:21:02.130
883205,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:21:07.147
883206,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:21:22.210
883207,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:21:27.240
883208,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:21:32.273
883209,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:21:37.287
883210,abc5-1,54319,0,3.07,OPER_MSE02-1,2022-07-13 19:21:47.350
883211,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:21:52.367
883212,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:21:57.397
883213,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:22:07.443
883214,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:22:12.477
883215,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:22:17.490
883216,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:22:22.507
883217,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:22:37.587
883218,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:22:42.633
883219,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:22:47.633
883220,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:22:52.663
883222,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:23:07.743
883223,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:23:17.790
883225,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:23:32.853
883226,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:23:37.883
883227,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:23:47.930
883228,abc5-1,54319,-163,3.07,OPER_MSE02-1,2022-07-13 19:23:57.980
883229,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:24:03.010
883230,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:24:08.040
883231,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:24:13.073
883232,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:24:18.090
883233,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:24:23.103
883234,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:24:28.137
883235,abc5-1,54319,42,3.03,OPER_MSE02-1,2022-07-13 19:24:33.150
883236,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:24:38.183
883237,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:24:43.213
883238,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:24:48.230
883239,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:24:53.263
883240,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:24:58.280
883241,abc5-1,54319,44,3.08,OPER_MSE02-1,2022-07-13 19:25:03.310
883242,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:25:08.340
883243,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:25:13.357
883244,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:25:18.390
883245,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:25:23.403
883246,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:25:28.437
883247,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:25:33.450
883248,abc5-1,54319,42,3.03,OPER_MSE02-1,2022-07-13 19:25:38.483
883249,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:25:43.513
883251,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:26:03.607
883252,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:26:08.640
883253,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:26:13.653
883254,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:26:18.687
883255,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:26:23.700
883256,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:26:28.733
883257,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:26:33.763
883258,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:26:38.780
883259,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:26:43.797
883260,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:26:48.827
883261,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:26:53.860
883262,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:26:58.873
883263,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:27:03.907
883264,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:27:08.920
883265,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:27:13.953
883266,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:27:18.970
883267,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:27:24.000
883268,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:27:29.047
883269,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:27:34.093
883270,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:27:39.110
883271,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:27:44.127
883272,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:27:49.127
883273,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:27:54.173
883274,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:27:59.173
883275,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:28:04.203
883276,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:28:09.237
883277,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:28:14.250
883278,abc5-1,54319,44,3.05,OPER_MSE02-1,2022-07-13 19:28:19.283
883279,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:28:24.300
883280,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:28:29.330
883281,abc5-1,54319,41,3.1,OPER_MSE02-1,2022-07-13 19:28:34.347
883282,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:28:39.377
883283,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:28:44.410
883284,abc5-1,54319,41,3.09,OPER_MSE02-1,2022-07-13 19:28:59.470
883285,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:29:09.533
883286,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:29:14.550
883287,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:29:19.580
883288,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:29:24.597
883289,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:29:29.627
883290,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:29:34.660
883291,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:29:39.673
883292,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:29:44.690
883293,abc5-1,54319,42,3.1,OPER_MSE02-1,2022-07-13 19:29:49.737
883294,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:29:54.753
883295,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:29:59.783
883296,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:30:04.800
883297,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:30:09.817
883298,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:30:14.847
883299,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:30:19.893
883300,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:30:24.893
883301,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:30:29.957
883302,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:30:34.940
883303,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:30:39.990
883304,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:30:44.990
883306,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:31:00.067
883307,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:31:20.177
883308,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:31:25.193
883309,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:31:30.223
883310,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:31:35.240
883311,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:31:45.303
883312,abc5-1,54319,41,3.07,OPER_MSE02-1,2022-07-13 19:31:50.333
883314,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:32:05.397
883315,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:32:10.413
883316,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:32:15.443
883319,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:33:00.680
883320,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:33:05.693
883321,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:33:15.757
883322,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:33:20.773
883323,abc5-1,54319,41,3.06,OPER_MSE02-1,2022-07-13 19:33:30.837
883324,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:33:40.900
883326,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:33:55.947
883327,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:34:00.960
883328,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:34:05.993
883329,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:34:11.040
883330,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:34:16.040
883331,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:34:21.070
883333,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:34:36.150
883336,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:35:21.370
883337,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:35:31.417
883338,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:35:36.447
883339,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:35:41.463
883340,abc5-1,54319,41,3.08,OPER_MSE02-1,2022-07-13 19:35:46.510
883341,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:35:51.510
883342,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:35:56.543
883343,abc5-1,54319,42,3.11,OPER_MSE02-1,2022-07-13 19:36:01.557
883344,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:36:06.590
883345,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:36:11.620
883346,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:36:16.637
883347,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:36:21.667
883348,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:36:26.700
883349,abc5-1,54319,42,3.11,OPER_MSE02-1,2022-07-13 19:36:36.760
883350,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:36:41.777
883352,abc5-1,54319,42,3.05,OPER_MSE02-1,2022-07-13 19:37:11.920
883354,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:37:26.980
883355,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:37:37.043
883357,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:37:47.090
883358,abc5-1,54319,41,3.06,OPER_MSE02-1,2022-07-13 19:37:57.140
883359,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:38:02.170
883360,abc5-1,54319,-163,3.07,OPER_MSE02-1,2022-07-13 19:38:12.217
883361,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:38:17.233
883362,abc5-1,54319,42,3.09,OPER_MSE02-1,2022-07-13 19:38:27.297
883363,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:38:32.327
883365,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:38:57.437
883366,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:39:02.467
883367,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:39:07.483
883368,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:39:12.513
883369,abc5-1,54319,42,3.06,OPER_MSE02-1,2022-07-13 19:39:17.530
883370,abc5-1,54319,42,3.04,OPER_MSE02-1,2022-07-13 19:39:22.563
883371,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:39:27.593
883372,abc5-1,54319,41,3.08,OPER_MSE02-1,2022-07-13 19:39:32.623
883373,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:39:37.623
883374,abc5-1,54319,42,3.11,OPER_MSE02-1,2022-07-13 19:39:42.670
883376,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:39:57.733
883377,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:40:02.767
883378,abc5-1,54319,42,3.08,OPER_MSE02-1,2022-07-13 19:40:12.797
883379,abc5-1,54319,41,3.08,OPER_MSE02-1,2022-07-13 19:40:17.830
883380,abc5-1,54319,42,3.07,OPER_MSE02-1,2022-07-13 19:40:22.860
